AimagName_mng,SoumName_mng,BagName_mng,BagN,PlotName_mng,AimagName,SoumName,Bagname,PlotName,Longitude,Latitude,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
??????-???,????? ???,???????,1,??????????? ??????/??????-???,Darhan-Uul,Shariin gol,Hairhan,Hashaalaagui talbai/Darkhan-Uul,106.4134722,49.25077778,0.3,0.01,0.8,0.4,1.2,4.5,6,0.6,2.7,7.2,1,8.2,7.1,10.2
?????????,?????,????,1,????,Dornogovi,Airag,Nard,Nard,109.03575,45.64111,0.2,0.01,0.9,0.25,1.4,9.9,2.9,0.3,1.4,1.8,2.6,4.2,1.6,0.7
?????????,?????,?????,3,?????,Dornogovi,Airag,Nuden,Nuden,109.34733,45.47867,,,,,,,,,1.2,2.4,0.3,2.7,2.4,1.4
?????????,?????,?????,3,??????,Dornogovi,Airag,Nuden,Mergen,109.86094,45.67631,0.15,0.01,0.8,0.2,1,6.2,2.2,0.01,,,,,,
?????????,?????,????-??,2,????-??,Dornogovi,Airag,Sain-Us,Sain us,109.4712778,45.83869444,0.01,0.01,0.9,0.4,1.2,4.2,3,0.01,0.5,2.5,1,5.9,1.4,1.2
?????????,?????,?????????????,4,?????? ???????,Dornogovi,Airag,Tsagaan durvulj,Tsagaan durvulj,109.33333,45.80964,0.01,1.3,0.4,0.1,1.8,1.5,0.8,1.5,0.8,1.5,0.4,2.5,0.5,0.8
?????????,??????????,?????,2,?????,Dornogovi,Altanshiree,Zaraa,Zaraa,110.72628,45.46864,0.01,0.01,0.01,0.2,2.1,4.6,0.4,3.1,0.3,0.6,0.3,5.5,0.5,1
?????????,??????????,????,1,????,Dornogovi,Altanshiree,Toig,Toig,110.66619,45.83622,0.05,1.9,0.2,0.15,1.6,1.7,0.7,0.7,2.5,2.7,1,2,1.4,7.2
?????????,??????????,????,3,????,Dornogovi,Altanshiree,Haya,Haya,110.2385,45.24403,0.01,2,1.5,0.1,0.7,2.4,,,0.4,0.5,0.4,0.8,0.6,1.6
?????????,??????????,????????????,4,?????? ??????,Dornogovi,Altanshiree,Chuluun gishger,Chuluun gishger,110.4602778,45.54641667,0.3,0.01,0.9,0.3,0.8,11.6,8.6,0.2,,1.6,0.3,6.4,0.6,4
?????????,?????????????,??????,3,??????,Dornogovi,Dalanjargalan,Bichigt,Bichigt,108.72731,45.66683,0.01,0.01,0.8,0.5,1.6,2.5,0.2,0.6,1.8,1.2,2.3,0.4,1.7,1.4
?????????,?????????????,?????,2,?????,Dornogovi,Dalanjargalan,Ungut,Ungut,109.2442,46.096,0.1,0.01,0.5,0.4,0.6,2.4,1.2,0.1,1.4,0.9,0.3,5.4,0.7,1.6
?????????,?????????????,?????,4,?????,Dornogovi,Dalanjargalan,Tsomog,Tsomog,109.06561,45.93292,0.01,0.01,0.9,0.3,1.2,12.5,2.8,0.01,0.4,0.9,0.5,1.1,0.3,0.7
?????????,?????????????,?????,1,?????,Dornogovi,Dalanjargalan,Eldev,Eldev,108.98881,46.17622,1.25,1.7,1.35,2.6,1,3.5,2.2,5.7,0.6,1.1,0.2,1.4,0.8,1.8
?????????,????????,????????,2,??????? ???,Dornogovi,Delgereh,Aman shand,Teegiin tal,111.3706111,46.13616667,,,,,,,,,2.2,3.5,0.4,8.1,1.7,7.8
?????????,????????,????????,2,????????? ??????,Dornogovi,Delgereh,Aman shand,Nudengiin tolgod,111.5325278,45.89883333,,1.8,1.2,2.5,1,6.5,1.6,4.8,,,,,,
?????????,????????,??????,3,?????????? ???,Dornogovi,Delgereh,Bumbat,Murgutsugiin uul,111.36278,45.53225,,,,,,,,,0.8,1.7,1,4.2,1.7,7.3
?????????,????????,??????,3,?????? ???,Dornogovi,Delgereh,Bumbat,Hamriin uul,111.5553611,45.78744444,1.45,,,,,,1.4,0.8,,,,,,
?????????,????????,??????,4,??????????? ??????/??????,Dornogovi,Delgereh,Hongor,Hashaalaagui talbai/Hongor,111.20722,45.784,1.3,1.1,0.45,1.2,0.6,5,1.2,5.1,0.2,1,1.2,1.7,1.4,9.3
?????????,????????,?????????,1,?????? ????,Dornogovi,Delgereh,Tsagaan had,Baruun tevh,110.9945,45.66136,,,,,,,,,0.05,2.2,0.7,10.5,0.8,1.7
?????????,????????,?????????,1,???,Dornogovi,Delgereh,Tsagaan had,Hur,111.0353889,45.95711111,1.3,0.8,1.15,0.95,0.9,,,0.2,,,,,,
?????????,?????-???,,1,?????? ????,Dornogovi,Zamiin-Uud,1r bag,Shargiin ovoo,111.74472,43.84444444,,,,,,,0.2,2.3,,0.1,0.4,1.1,1.2,0.3
?????????,?????-???,,3,??????????? ??????/????? ??????,Dornogovi,Zamiin-Uud,3r bag,Hashaalaagui talbai/Ulaan honhor,111.86239,43.72541667,0.2,0.1,0.3,0.23,2.5,2.5,13.6,7.4,,1.3,1.1,3.8,1.4,0.1
?????????,?????,????,2,??????????? ??????/???????? ???,Dornogovi,Ihhet,Bayan,Hashaalaagui talbai/Dayanchiin had,110.18439,46.24794,,,,,,,,,2,2.4,1.9,0.8,1.8,3
?????????,?????,????,2,??? ??,Dornogovi,Ihhet,Bayan,Har us,110.3693333,46.07288889,0.01,0.01,0.4,0.3,7.6,6.4,11.8,1.4,,,,,,
?????????,?????,???????,1,??????,Dornogovi,Ihhet,Burdene,Hashaat,109.97386,46.22025,0.2,0.01,0.4,0.15,3.9,2.5,0.2,2.9,0.2,0.2,0.6,2.3,0.3,0.3
?????????,?????,??????,3,?????? ???,Dornogovi,Ihhet,Zulegt,Zurhen uul,110.0566667,46.43358333,,,,,,,,,2.5,0.2,1.1,1.6,5,2.9
?????????,?????,??????,3,??????,Dornogovi,Ihhet,Zulegt,Zulegt,110.09889,46.38322,0.01,0.4,0.01,0.1,1.8,1.7,,0.8,,,,,,
?????????,??????,?????????,1,?????????,Dornogovi,Mandah,Alhanteeg,Alhanteeg,108.44203,44.18786,0.03,0.4,0.2,0.4,0.7,2,0.4,1.6,1.5,0.9,1,1.6,0.8,0.3
?????????,??????,?????????,2,?????????,Dornogovi,Mandah,Bayanhoshuu,Bayanhoshuu,108.05775,44.32036,,0.1,0.2,0.2,2.1,1.8,,1.6,1.2,2,2.1,1.2,0.5,0.2
?????????,??????,?????,3,?????,Dornogovi,Mandah,Uyehii,Uyehii,108.27789,44.55731,0.01,0.5,0.3,0.3,1,1.7,,0.4,3.4,2.2,1,1,1.1,0.2
?????????,??????,???????????????,4,?????,Dornogovi,Mandah,Serven bayanhoshuu,Budar,108.65381,44.27233,,,,,,,,1,2.9,0.9,1.5,1.4,0.7,0.3
?????????,??????,?????,5,??????????? ??????/???? ?????,Dornogovi,Mandah,Tuhum,Hashaalaagui talbai/Govi tuhum,108.2471944,44.39783333,,0.4,0.8,2.5,2.8,3.4,2.8,4.6,0.7,3.1,0.8,7.7,0.6,1
?????????,?????,????????,3,???? ????,Dornogovi,Urgun,Bayanmunh,Zuun ereg,111.26867,45.11861,,,,,,,,,1.4,0.9,3,6.4,1,1.4
?????????,?????,????????,3,??????,Dornogovi,Urgun,Bayanmunh,Mergen,111.39564,45.06531,0.4,0.2,1.6,1.2,1.5,1.6,5.3,2.5,,,,,,
?????????,?????,??????,2,??? ?????,Dornogovi,Urgun,Sumber,Gun jalga,111.21111,44.86919,0.6,1.1,0.5,0.65,0.1,0.7,1.4,1.6,2.1,4,5.4,2.6,1.3,1.9
?????????,?????,???????????,1,??? ????,Dornogovi,Urgun,Sumiin bulag,Huh ovoo,110.55714,44.93547,,,,,,,,,0.6,0.9,3.3,1.8,0.8,1
?????????,?????,???????????,1,???????????,Dornogovi,Urgun,Sumiin bulag,Aduunchuluun,110.58114,44.67506,0.85,,0.2,,,,,,,,,,,
?????????,?????,????,4,??????????? ??????/????,Dornogovi,Urgun,Senj,Hashaalaagui talbai/Senj,110.78425,44.73225,0.2,2,3,0.05,0.3,1.3,0.9,0.01,,0.4,1.9,8.5,0.5,2.1
?????????,????????,/????????/,5,????????,Dornogovi,Sainshand,Zuunbayan,Zuunbayan,110.02156,44.493,,2.7,3.2,0.2,0.1,4.9,1.4,0.6,0.4,0.2,1,1.4,1.4,0.6
?????????,????????,,6,??????????? ??????,Dornogovi,Sainshand,6r bag,Hashaalaagui talbai,110.11639,44.87642,,,3.2,0.05,0.3,,,0.01,0.4,0.4,0.5,6.1,0.2,0.4
?????????,????????????,?????????,2,??? ??????,Dornogovi,Saihandulaan,Jargalant,Shar chuluut,108.76469,44.63083,,,,,,,,,1.2,0.4,0.8,3.3,0.7,0.3
?????????,????????????,?????????,2,?????????,Dornogovi,Saihandulaan,Jargalant,Jargalant,108.94578,44.79267,0.1,0.2,0.5,0.2,2.2,1.6,0.9,0.5,,,,,,
?????????,????????????,??????,4,??????????? ??????/??????,Dornogovi,Saihandulaan,Ulziit,Hashaalaagui talbai/Ulziit,109.00936,44.70503,0.01,0.3,0.9,0.5,1.8,1.8,0.8,0.01,0.4,0.2,0.6,2.8,1,0.3
?????????,????????????,???????????,1,????? ??????,Dornogovi,Saihandulaan,Ulaan shoroot,Ulaan shoroot,109.23956,44.63567,0.01,0.4,0.7,0.6,3.4,2.8,0.5,2.6,1.2,0.4,0.5,2.2,1.4,0.2
?????????,????????????,?????,3,?????,Dornogovi,Saihandulaan,Tsohio,Tsohio,109.27092,44.94964,,2.9,0.7,0.4,0.4,2.8,4.1,0.5,1.1,0.6,1.4,4.4,1,1.2
?????????,???????????,????????,3,????? ????,Dornogovi,Ulaanbadrah,Argalant,Ulaan ereg,110.2975,44.04653,0.85,2.5,0.6,0.6,0.5,4.8,3.1,0.2,2,0.9,1.1,3.3,1.3,1.6
?????????,???????????,????????,2,??????,Dornogovi,Ulaanbadrah,Bayanbogd,Tsaidam,110.6515,44.0849,0.01,,,,,,,0.01,0.1,0.8,0.5,2.4,0.7,1.4
?????????,???????????,?????,4,??????????? ??????/???? ????,Dornogovi,Ulaanbadrah,Nuden,Hashaalaagui talbai/Uhaa Ovoo,110.43028,43.87675,0.25,3,0.5,0.45,0.9,1.8,6.7,0.01,2.2,0.4,0.5,2.3,0.5,0.2
?????????,???????????,????????????,1,????????,Dornogovi,Ulaanbadrah,Sangiin dalai,Hungeneh,110.3586667,43.56555556,,,,,,,2.5,,0.5,1,0.6,0.8,0.5,0.6
?????????,???????????,????????????,1,??????,Dornogovi,Ulaanbadrah,Sangiin dalai,Targan,110.60628,43.75447,0.5,0.6,0.01,0.3,0.4,1.6,3,0.5,,,,,,
?????????,??????????,???????,3,??????,Dornogovi,Hatanbulag,Agaruut,Shivnee,109.43103,43.18903,,,,,,,,,0.6,1.2,1,1.1,1.5,0.6
?????????,??????????,???????,3,????,Dornogovi,Hatanbulag,Agaruut,Tseel,109.77847,43.08189,,1.1,0.01,0.1,0.4,1.4,0.4,0.1,,,,,,
?????????,??????????,????-??,5,??????????? ??????/????-??,Dornogovi,Hatanbulag,Aman-Us,Hashaalaagui talbai/Aman-Us,109.13797,43.16822,0.8,0.5,0.01,0.3,0.2,1.3,0.4,0.6,0.6,1.4,0.6,1.2,1.4,1.7
?????????,??????????,?????????,4,????,Dornogovi,Hatanbulag,Sulinheer,Suug,109.40797,42.95125,0.6,0.6,0.01,0.2,0.3,1.4,0.4,0.2,0.4,1.3,0.5,1.8,1.8,2.8
?????????,??????????,?????,1,?????? ?????,Dornogovi,Hatanbulag,Haliv,Tsagaan guvee,108.7978333,42.969,0.35,0.9,0.01,0.5,0.4,1.8,,0.2,0.7,1.3,0.2,,0.7,2.2
?????????,??????????,?????,2,????-??????,Dornogovi,Hatanbulag,Ergel,Amar-Ulziit,109.00425,43.3195,0.95,1.4,0.2,0.0333,0.4,1.3,,0.5,2,0.7,0.3,4.2,0.8,1
?????????,???????,????????,1,?????? ????,Dornogovi,Huvsgul,Javhlant,Tsagaan ereg,109.34944,43.63728,,,,,,,,,0.2,1.3,1,0.6,1.1,0.7
?????????,???????,????????,1,??????,Dornogovi,Huvsgul,Javhlant,Dolood,109.853,43.89117,,1.8,0.01,0.2,0.6,1.6,,0.01,1,1.7,2.3,2.4,3.6,0.7
?????????,???????,???????,4,??????????? ??????/?????? ???,Dornogovi,Huvsgul,Huvsgul,Hashaalaagui talbai/Tsagaan duh,109.6305,43.59072222,1.2,1.6,0.1,0.6,0.3,1.8,2.8,0.2,,0.4,1,1,0.6,0.6
?????????,???????,??????,2,?????,Dornogovi,Huvsgul,Chuluut,Jadan,110.32033,43.39636,0.8,1.4,0.1,0.55,0.6,2,,1.2,0.2,1.1,1.5,3.4,1.2,0.8
?????????,???????,????,3,??????,Dornogovi,Huvsgul,Elst,Melzen,110.15753,43.4419,0.01,0.3,4.3,0.75,0.6,1.6,3.1,1,,,,,,
?????????,??????,???????,1,???? ??,Dornogovi,Erdene,Burdene,Shine us,111.02453,44.14094,,0.4,2.7,0.6,1.5,3.7,1.9,4,1.5,1.1,1.3,2.9,0.6,1.6
?????????,??????,???????,4,????? ??????,Dornogovi,Erdene,Durvulj,Butnii hooloi,111.18528,44.67542,0.1,0.4,2.8,0.5,0.7,1.7,0.4,1.4,3,4.3,5.1,1,4.4,4.1
?????????,??????,??????,2,?????? ????,Dornogovi,Erdene,Yenshuuv,Tsagaan ovoo,111.26383,43.84222,0.2,,,,,,1,0.9,0.4,0.7,2.1,4.9,0.6,1
?????????,??????,?????-???,5,??????????? ??????,Dornogovi,Erdene,Ulaan-Uul,Hashaalaagui talbai,111.07419,44.44617,0.01,0.2,3.85,0.4,1.8,4,0.6,3.4,0.4,1.4,2.4,1.8,0.6,0.6
?????????,??????,???????????,3,?????,Dornogovi,Erdene,Tsagaan hutul,Dalai,110.79875,44.34189,,,,,,,,,0.8,1.7,2.1,5.3,0.6,1.1
?????????,??????,???????????,3,???,Dornogovi,Erdene,Tsagaan hutul,Hur,110.97042,44.56244,7.9,20.3,7.6,20.3,28.6,24.5,0.2,30.6,,,,,,
??????,???????,?????,4,??????????? ??????/??????,Dornod,Bayandun,Naran,Hashaalaagui talbai/Biluut,113.303,49.2229,7.6,18.9,8.1,18.9,22.2,17.5,3.8,11.7,30.7,15.7,20,19.2,37.5,20.4
??????,???????,??????,1,?????? ????,Dornod,Bayandun,Turgen,Tsagaan nuur,113.1354,49.32,7.6,18.2,7.9,18.2,17,16.4,1,8.9,9.2,3.9,18.1,7,18.8,13
??????,???????,???????,2,?????????,Dornod,Bayandun,Hairhan,Bayanganga,113.5289,49.2659,8.1,19.3,8.2,19.3,16.8,13.6,2.2,17,11.8,2.6,5.2,15.3,14.5,13.6
??????,???????,?????,3,?????,Dornod,Bayandun,Yargai,Yargai,113.5916,49.1014,,8.1,6,8.1,10.4,12.7,4,9.7,21.2,7.2,7.6,2.4,16.8,9.8
??????,?????????,?????????,2,????? ???,Dornod,Bayantumen,Jargalant,Hutag uul,114.9854,48.2831,3,9.1,10.2,9.1,5.1,12.8,4.8,3.6,7.1,3.7,4,2.8,6.9,5.2
??????,?????????,?????????,3,????????????,Dornod,Bayantumen,Ulziit,Tsagaantolgoi,114.7065,47.8616,1.3,4.5,4,4.5,6.9,17.6,6.7,4.5,5.8,3.4,9.5,12.4,8,5.6
??????,?????????,??????????,1,?????? ????,Dornod,Bayantumen,Tsagaan ders,Shaazan nuur,114.144,48.0356,2.3,8.9,5.6,8.9,11.7,4,,20.4,5.9,3.2,6.9,3.4,7.4,6.9
??????,????-???,????,4,??????????? ??????/?????,Dornod,Bayan-Uul,Berh,Hashaalaagui talbai/Narst,112.7008,49.103,,,,,,,3.6,12.6,6.7,2.2,7.4,9.8,12.8,11.8
??????,????-???,?????,1,?????? ????,Dornod,Bayan-Uul,Zayat,Holboo nuur,112.7753,49.1828,6,6.4,6.4,6.4,7.1,16.6,4.3,4.6,5,3.6,8.5,4.9,16.9,15.3
??????,????-???,?????????,6,?????,Dornod,Bayan-Uul,Uvur ereen,Uisen,112.607,49.2222,5.5,7,12.5,7,9,4.2,0.6,11.7,6.6,0.8,9.9,10,8.3,7.9
??????,????-???,???,3,?????? ???,Dornod,Bayan-Uul,Urt,Shinest uul,112.4448889,49.04952778,3,19,9.6,19,11.1,16.2,3.7,11.6,8.6,2,14.5,10.7,15.8,14.5
??????,????-???,?????????,2,??? ????,Dornod,Bayan-Uul,Har chuluut,Har nuur,112.6563,48.882,,22.2,11.1,22.2,5.1,9.8,,,13.4,5.4,8.1,15.9,15.4,10.15
??????,????-???,?????????,2,????,Dornod,Bayan-Uul,Har chuluut,Hust,112.9106,48.975,4.3,3.1,10.6,3.1,11.5,14.4,2,14.5,5,2.2,10.1,13.2,10.8,0.001
??????,??????,????-???,3,??????? ??,Dornod,Bulgan,Bayan-Uul,Huisiin ar,114.1209,47.9404,5.825,3.6,10,3.6,12.9,14,0.5,9.1,10.5,7.3,9.5,5,10.4,7.2
??????,??????,??????????,1,??????????? ??????,Dornod,Bulgan,Undur hoshuu,Hashaalaagui talbai,113.9166,47.9642,,4.2,11,4.2,12.1,18.4,5.4,16,5,3.6,3.8,4.7,8.4,9.1
??????,??????,??????????,2,???? ???,Dornod,Bulgan,Hulsan shand,Uvur urt,114.0209444,47.8515,3.76,14,5.2,14,15.2,17.3,1.4,4.6,17.5,11.2,10.3,6.2,8.5,6.7
??????,???????????,???????,1,?????? ??????,Dornod,Gurvanzagal,Rashaant,Tsagaan chuluut,115.0116,49.0806,,,,,,,,,10.4,7.5,9.1,,3.7,7.2
??????,???????????,???????????,3,??????????? ??????/?????? ?????,Dornod,Gurvanzagal,Sumiin bulag,Hashaalaagui talbai/Sumiin bulag,114.8728,49.1578,3.1,17.9,13.3,17.9,18.2,20.7,1.5,11.9,,,,2.3,,3.5
??????,???????????,???????????,2,?????????,Dornod,Gurvanzagal,Tsagaan hoshuu,Bayanbulag,114.7568,49.1462,,,,,,11.8,,,13.2,12,7.8,5.7,4.4,5
??????,?????????,??????,4,?????? ????,Dornod,Dashbalbar,Nomint,Delger nuur,114.5558,49.6887,2,18.9,13.1,18.9,8,13.6,2.8,14.9,,7,,11.7,,14.4
??????,?????????,???????????????,1,????? ???,Dornod,Dashbalbar,Sevsuul jaraahai,Hadat uul,114.2262,49.5306,,20,,,,14.9,1.4,11,8.7,3.7,6,13.4,8.4,11.1
??????,?????????,???,5,??????????? ??????/?? ????,Dornod,Dashbalbar,Ulz,Hashaalaagui talbai/Ar nuur,114.4215,49.5199,4,14.2,13.9,14.2,9.3,16.1,5.5,13.5,9.8,5.9,4.2,14,7.7,10.3
??????,?????????,??????,2,??? ?????,Dornod,Dashbalbar,Harzat,Huh chuluu,114.0908,49.8527,1.6,19.2,16.25,19.2,8.1,10.3,4.4,17,11.3,1.4,7,3.6,10,20.6
??????,?????????,???,3,???,Dornod,Dashbalbar,Chuh,Chuh,114.6478,49.5298,1.55,4.4,3.5,4.4,16.1,21,7.9,10.6,9.1,4,4.6,,7.5,11.2
??????,?????,??????????,2,??? ???,Dornod,Matad,Bayanhangai,Har had,115.1321,46.9184,,1.9,1.6,1.9,26.7,8.8,8.7,18.3,5.3,12,4.7,3.1,10.2,2.7
??????,?????,????-?????,4,????,Dornod,Matad,Buyan-Undur,Shand,115.4498,47.0311,1.1,6.4,6.1,6.4,13.2,9.9,2.1,9.6,6.4,17.2,13.8,5.3,2.9,1.4
??????,?????,?????????,1,?????? ?????,Dornod,Matad,Jargalant,Baruun toson,115.2922,47.1275,2,2.9,3.2,2.9,,6.6,3.9,8.4,3,4.7,2.5,3,1.6,1.5
??????,?????,?????????,3,??????????? ??????/???????? ????,Dornod,Matad,Tumenhaan,Hashaalaagui talbai/Tarvagat uhaa,115.3256,46.9855,,,,13.9,2.7,16.5,2.7,10.3,1.8,7.3,2.9,6.1,4.5,1.9
??????,????????,??????,1,?????? ?????,Dornod,Sergelen,Barchin,Tsagaan undur,113.8551,48.6845,4.6,13.9,3.8,,,24,4.4,23.9,4.6,2,3.9,6.6,3.9,4.6
??????,????????,????,3,??????????? ??????,Dornod,Sergelen,Bayan,Hashaalaagui talbai,114.0374,48.4558,7.8,24,6.4,24,2.2,12.3,0.4,8.2,6.9,4.9,4.8,7.2,5.8,6.2
??????,????????,????,3,?????? ????,Dornod,Sergelen,Galiin gol,Baruun bayan,114.0552,48.3684,3.1,18.9,5.3,18.9,2,15.8,2,22.7,6.1,5.1,6.1,10,6.7,8.1
??????,????????,?????????,4,?????,Dornod,Sergelen,Ochir huree,Buhat,114.2001,48.4456,3.9,8.6,1.8,8.6,6.4,25.8,3.2,20.4,8.6,7.2,9.3,4.8,8.1,10.3
??????,????????,??????,2,????????,Dornod,Sergelen,Ar hooloi,Arhooloi,114.1335,48.6759,4.125,13.4,9.2,13.4,6.8,13.1,2.6,11.8,9.2,6.1,7.3,3.1,7.8,7.8
??????,???????,??????,3,??????,Dornod,Halhgol,Tashgai,Tashgai,118.5394,47.3847,4.9,9.8,,,,12.33333333,,,6.4,2,5.4,,11.25,8.35
??????,???????,??????????,1,??????????? ??????/??????????,Dornod,Halhgol,Tsogtsumber,Hashaalaagui talbai/Hamardavaa,118.5809,47.6331,,22.4,9.2,22.4,9.6,15.9,6,15.1,9.4,5.7,4.3,6.95,,10.1
??????,???????,?????,2,???? ?????????,Dornod,Halhgol,Yalalt,Baga Bayanhoshuu,118.1561,47.992,,,,,,,,,,,,5.5,8.25,7.4
??????,???????,?????,2,??????????,Dornod,Halhgol,Yalalt,Yerenbaatar,118.5463,47.8491,,4.4,7.8,4.4,7.1,17.3,5.3,24.2,,,,,,
??????,?????????,???????,2,??????,Dornod,Hulunbuir,Bathaan,Togoot,112.7823,47.9295,0.01,10.1,9.9,10.1,12.2,23.8,2.2,18.6,8.8,2.3,3.8,10.6,10.2,14
??????,?????????,????-??????,1,??????,Dornod,Hulunbuir,Bayan-Ulziit,Ulziit,113.1117,47.9383,,,,,,,,,8.5,2.6,6.2,,11.5,12
??????,?????????,????-???,3,??????????? ??????/???????,Dornod,Hulunbuir,Bayan-Uul,Hashaalaagui talbai/Uguumur,112.931,47.8798,,,,,,,,21,,1.2,,2.2,,10.9
??????,??????,?????,10,??????????? ??????,Dornod,Herlen,Yalalt,Hashaalaagui talbai,114.5108,48.1175,1.8,10.9,5,10.9,9.8,13.2,3.7,,2.3,3,5.9,6.6,8.1,6.4
??????,??????-????,???????,1,???????,Dornod,Tsagaan-Ovoo,Bayangol,Bayangol,113.4608,48.4083,1.3,12.1,6.5,12.1,11.4,10,3,,9.3,3.9,8.5,8.2,8.2,7.4
??????,??????-????,???????????,5,??? ????????,Dornod,Tsagaan-Ovoo,Gun tsengeleg,Gun tsengeleg,113.1939,48.4673,1.4,13.4,6.6,13.4,8.4,12.4,2.5,,4.2,6.1,9.5,10.9,7,9.5
??????,??????-????,????,3,?????,Dornod,Tsagaan-Ovoo,Zurh,Ulent,113.5190833,48.58152778,1.7,19.3,13.5,19.3,13,15.5,3.5,,8.9,4.9,4.9,5,10.5,10.5
??????,??????-????,??????,6,??????????? ??????/??????,Dornod,Tsagaan-Ovoo,Huuvur,Hashaalaagui talbai/Huuvur,113.1828,48.5634,1.2,13.1,11.2,13.1,13.1,18.5,1.5,,3.2,6,6.8,12.2,10,12.1
??????,??????-????,??????,4,?????? ??????,Dornod,Tsagaan-Ovoo,Hureet,Belchir hureet,113.3373,48.6323,2.1,10.5,14,10.5,9.6,9.6,3.1,,9.5,4.6,9.8,8,6.8,11.5
??????,??????-????,????,2,????,Dornod,Tsagaan-Ovoo,Elst,Elst,112.9823,48.5455,0.2,5.5,12.4,5.5,7.6,8.3,10,14.3,4.5,4.5,5.2,13.5,9.1,14.5
??????,?????????,??????,2,??????,Dornod,Choibalsan,Sumber,Sumber,114.6749722,48.50302778,,10.2,6.9,10.2,16.5,15.8,1.3,36.3,5.5,4.2,2.8,6.8,4.9,3.6
??????,?????????,???????,1,??????????? ??????/???????,Dornod,Choibalsan,Hulstai,Hashaalaagui talbai/Hulstai,114.9201,48.409,,4.6,4.5,4.6,9.2,5.9,3.2,17.3,9.6,7.5,1.7,7.6,6,5
??????,?????????,?????????,3,????? ????,Dornod,Choibalsan,Enger shand,Enger shand,115.0673611,48.55988889,3.9,14,6.8,14,8.7,10.6,,11.2,6.7,3.1,1.7,4.3,6.5,5.5
??????,????????????,??????,2,?????? ????,Dornod,Chuluunhoroot,Galuut,Galuut nuur,115.2811,49.7227,5.2,11.6,5.6,11.6,13,16.2,,12.3,8.2,3.2,9.3,18.8,4.5,10.6
??????,????????????,??????,1,??????????? ??????/??????? ?????,Dornod,Chuluunhoroot,Delger,Hashaalaagui talbai/Tarnain hoshuu,115.6706,49.8424,4.5,13.1,6.2,13.1,21.4,11.9,,14,9.8,2.8,8.7,9.8,3,10.2
??????,????????????,????????????,3,?????? ????,Dornod,Chuluunhoroot,Tsagaanchuluut,Angirt nuur,115.9074,49.8511,0.01,1.2,1.1,2,6.8,7.6,7.5,4.2,10.5,3.7,9,11.5,3.4,12.1
????????,???????,??-???,2,??-???,Dundgovi,Adaatsag,Ar-Urt,Ar-Urt,105.7179722,46.62986111,0.01,1,0.9,2.2,2,2.5,18.5,0.2,0.3,2.5,0.8,4.4,0.4,4.1
????????,???????,????-???,3,????? ?????,Dundgovi,Adaatsag,Uvur-Urt,Ulaan hudag,105.9038889,46.38786111,1.2,1.1,1,4.2,4.6,5,9.6,0.4,0.8,1.4,0.4,2.2,0.1,1.4
????????,???????,???,4,??????? ?????,Dundgovi,Adaatsag,Sum,Jumbiin bulag,105.8811667,46.26430556,,,,,,,9.6,1.3,6.8,2,1,4.4,0.9,1.5
????????,???????,?????,1,??????????? ??????,Dundgovi,Adaatsag,Tavin,Hashaalaagui talbai,105.7454444,46.38663889,0.01,0.8,0.7,1.4,1.4,1.8,10.6,1,2,2.7,1.2,4,2.1,2
????????,???????,??????,5,??? ????,Dundgovi,Adaatsag,Hashaat,Har ovoo,105.6444722,46.33319444,1.4,0.01,0.3,0.1,0.2,6.3,16.8,0.8,2.8,0.4,1.6,2.2,0.6,0.8
????????,????????????,?????????,1,??????????? ??????/?????? ?????,Dundgovi,Bayanjargalan,Shiliin gol,Hashaalaagui talbai/Tsagaan airag,108.0189444,45.75561111,1.6,0.01,0.4,0.2,0.2,2.7,13.5,0.5,0.5,4.1,3.1,1.4,1.1,1.2
????????,????????????,?????-??,2,?????? ??????,Dundgovi,Bayanjargalan,Enger-Us,Nogoon toirom,107.8455,45.75963889,0.01,0.01,0.01,0.5,4.1,9.5,7,4.2,1.3,3.1,4.2,1.5,0.9,0.9
????????,????-??????,???????,1,???????? ????,Dundgovi,Gobi-Ugtaal,Ajirhai,Nuramtiin buuts,107.39125,45.96341667,0.2,0.01,0.5,0.5,4.8,6.6,7.8,3.2,0.6,4.1,3.5,1.6,1.1,0.7
????????,????-??????,?????,2,??????????? ??????/????? ???? ?? ,Dundgovi,Gobi-Ugtaal,Morit,Hashaalaagui talbai/Goliin shine us,107.4985,46.06430556,,,,,,,,,3.2,2,4.2,1.7,2.8,0.6
????????,????-??????,?????,2,????????? ???,Dundgovi,Gobi-Ugtaal,Morit,Hajuugiin gol,107.5421,45.9614,0.01,0.01,1.8,0.6,4.4,7,12.4,1.7,,,,,,
????????,????-??????,??????,3,???? ??????,Dundgovi,Gobi-Ugtaal,Hongor,Zuun toirom,107.6321111,46.12663889,0.01,0.01,0.1,1.9,1.4,0.8,9.7,0.8,1.6,1.3,1.6,7,0.5,1.1
????????,????????????,????????????,4,?????? ????,Dundgovi,Gurvansaihan,Gurvansaihan,Nariin teeg,107.27275,45.46072222,0.2,0.6,0.2,0.6,2.4,1.1,8.5,1.1,2.7,1.8,3.5,1.4,0.9,0.2
????????,????????????,?????????,2,??? ?????,Dundgovi,Gurvansaihan,Dersene us,Tal ulaan,106.7770833,45.54366667,,,,,,,12.5,0.8,1.8,5.4,4.9,0.6,0.7,0.3
